Baseline 100%T,,Baseline 0%T,,Fresh18MohmDI-RO,,Fresh18MohmDI-RO1,,Fresh18MohmDI-RO2,,SouthTank,,SouthTank1,,SouthTank2,,NorthTank,,NorthTank1,,NorthTank2,,Target_20260713_1,,Target_20260713_2,,Target_20260713_3,,Target_2024-09-27_1,,Target_2024-09-27_2,,Target_2024-09-27_3,,Fresh18MohmDI-RO-after,,Fresh18MohmDI-RO-after1,,Fresh18MohmDI-RO-after2,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
360.9876099,79.84268951,360.9876099,0.01114288904,360.9876099,7.367771468E-005,360.9876099,-1.304633224E-005,360.9876099,-2.717941607E-005,360.9876099,0.000897487218,360.9876099,0.0008645452908,360.9876099,0.000926540466,360.9876099,0.00168658339,360.9876099,0.001761067659,360.9876099,0.001790438662,360.9876099,0.0002725612139,360.9876099,0.0003134109429,360.9876099,0.0003355340741,360.9876099,0.001354366774,360.9876099,0.001344317687,360.9876099,0.001389137702,360.9876099,0.0002156836708,360.9876099,8.341259672E-005,360.9876099,0.0001281285513,
360.013031,79.7874527,360.013031,0.007433402818,360.013031,-1.594546302E-005,360.013031,7.398839807E-005,360.013031,5.816966586E-005,360.013031,0.0009471901576,360.013031,0.000993084861,360.013031,0.001016254537,360.013031,0.001832237234,360.013031,0.001829273766,360.013031,0.001862340956,360.013031,0.0003893700195,360.013031,0.0002995521645,360.013031,0.0003265707055,360.013031,0.001463960507,360.013031,0.001416276093,360.013031,0.001491467236,360.013031,0.0002572791709,360.013031,0.0001835444127,360.013031,0.0001697674743,
358.9992981,79.67021179,358.9992981,0.007052332629,358.9992981,-4.31756489E-005,358.9992981,-6.201834913E-005,358.9992981,-1.004363912E-005,358.9992981,0.0008878118824,358.9992981,0.0008509542095,358.9992981,0.0009295237251,358.9992981,0.001776220743,358.9992981,0.001887403079,358.9992981,0.001801875653,358.9992981,0.0003132036945,358.9992981,0.0002267167001,358.9992981,0.0002892943739,358.9992981,0.001390254358,358.9992981,0.001411445555,358.9992981,0.001397785381,358.9992981,0.0001517700584,358.9992981,0.0001239855919,358.9992981,0.000165287478,
357.9854736,79.65552521,357.9854736,0.00462247571,357.9854736,3.342007039E-005,357.9854736,-1.796449033E-005,357.9854736,-9.059994227E-006,357.9854736,0.001038283808,357.9854736,0.0009858721169,357.9854736,0.0009541946929,357.9854736,0.001892784843,357.9854736,0.001988913864,357.9854736,0.001946840202,357.9854736,0.0002735973103,357.9854736,0.0003347827878,357.9854736,0.0002809277212,357.9854736,0.001464090426,357.9854736,0.00150159758,357.9854736,0.001517157303,357.9854736,0.0001650026243,357.9854736,0.0001196096418,357.9854736,0.0001595645299,
357.010437,79.64350128,357.010437,0.00458203489,357.010437,0.0001084498581,357.010437,-3.727563353E-006,357.010437,1.483291271E-005,357.010437,0.001055487664,357.010437,0.0009973399574,357.010437,0.00099238439,357.010437,0.001967278542,357.010437,0.001978876069,357.010437,0.002028104849,357.010437,0.0003913391265,357.010437,0.0003533318522,357.010437,0.0004143212864,357.010437,0.001571763423,357.010437,0.001507416135,357.010437,0.001503571752,357.010437,0.000200636714,357.010437,0.000189837403,357.010437,0.0001233123767,
355.9962769,79.5916748,355.9962769,0.008829320781,355.9962769,3.795048906E-005,355.9962769,-7.987675053E-005,355.9962769,-7.43381388E-005,355.9962769,0.0009575413424,355.9962769,0.0009919952136,355.9962769,0.001034391578,355.9962769,0.002047324553,355.9962769,0.002029613359,355.9962769,0.002041628817,355.9962769,0.0002564244205,355.9962769,0.0003835923271,355.9962769,0.0004089578288,355.9962769,0.001522092847,355.9962769,0.001585273189,355.9962769,0.001531366725,355.9962769,0.0001303295139,355.9962769,9.019608115E-005,355.9962769,0.0001596681104,
354.9820251,79.554039,354.9820251,0.001899461495,354.9820251,-1.030249314E-005,354.9820251,-7.563221152E-005,354.9820251,-5.880893877E-005,354.9820251,0.001021781238,354.9820251,0.001093789935,354.9820251,0.001024972764,354.9820251,0.002131651621,354.9820251,0.002000980312,354.9820251,0.002170309192,354.9820251,0.0003758715466,354.9820251,0.0002802801318,354.9820251,0.0003085926874,354.9820251,0.001600290183,354.9820251,0.001565294457,354.9820251,0.001586338389,354.9820251,0.0001909250859,354.9820251,0.000145943719,354.9820251,0.000152417444,
354.0065918,79.54793549,354.0065918,0.01401487552,354.0065918,4.354238263E-005,354.0065918,-1.672201324E-005,354.0065918,4.721857476E-005,354.0065918,0.001206432935,354.0065918,0.001087951008,354.0065918,0.001106272684,354.0065918,0.002203350188,354.0065918,0.002138779266,354.0065918,0.002173613058,354.0065918,0.0003677363857,354.0065918,0.0003300679382,354.0065918,0.0004525153199,354.0065918,0.001666548196,354.0065918,0.001593690948,354.0065918,0.001648358651,354.0065918,0.0002454683417,354.0065918,0.0001532460738,354.0065918,0.0001115828563,
352.9920349,79.5450058,352.9920349,0.005614429247,352.9920349,-2.728295294E-005,352.9920349,-9.525932001E-006,352.9920349,-7.371698302E-005,352.9920349,0.001004552818,352.9920349,0.001034158049,352.9920349,0.0011616837,352.9920349,0.002153607318,352.9920349,0.002105170861,352.9920349,0.002249429934,352.9920349,0.00020257906,352.9920349,0.0004023507354,352.9920349,0.0003929714148,352.9920349,0.001644357108,352.9920349,0.00166426145,352.9920349,0.001625570934,352.9920349,3.217744961E-005,352.9920349,3.779515828E-005,352.9920349,3.569821638E-005,
352.0163269,79.52481842,352.0163269,-0.0009169208352,352.0163269,5.925702499E-005,352.0163269,-4.747227285E-005,352.0163269,2.948511792E-005,352.0163269,0.001113513368,352.0163269,0.001148680341,352.0163269,0.001214505988,352.0163269,0.002441164572,352.0163269,0.002259525936,352.0163269,0.002308968687,352.0163269,0.0003612335713,352.0163269,0.0005124561139,352.0163269,0.0003607413091,352.0163269,0.001753374352,352.0163269,0.001829403802,352.0163269,0.001750255469,352.0163269,6.51080918E-005,352.0163269,9.581453924E-005,352.0163269,9.835192759E-005,
351.0014954,79.49607086,351.0014954,0.0005891415058,351.0014954,4.897901454E-005,351.0014954,3.008053682E-005,351.0014954,3.968500096E-005,351.0014954,0.001197036356,351.0014954,0.001140634529,351.0014954,0.001279562712,351.0014954,0.002382987179,351.0014954,0.002272536745,351.0014954,0.002355944365,351.0014954,0.0004032057477,351.0014954,0.0003744465939,351.0014954,0.0004413210554,351.0014954,0.00177107437,351.0014954,0.00176649983,351.0014954,0.001808062196,351.0014954,0.0001630086481,351.0014954,-8.076346603E-006,351.0014954,8.01762435E-005,
349.9864807,79.48232269,349.9864807,0.006390667055,349.9864807,-2.743826008E-005,349.9864807,1.964789408E-005,349.9864807,-0.0001361388568,349.9864807,0.00115934771,349.9864807,0.001219697762,349.9864807,0.001188755967,349.9864807,0.002388531342,349.9864807,0.002410343848,349.9864807,0.002449520864,349.9864807,0.0004067295231,349.9864807,0.0004747750936,349.9864807,0.0004207212769,349.9864807,0.001768631162,349.9864807,0.001761379535,349.9864807,0.001891744905,349.9864807,0.0001057052723,349.9864807,1.568717926E-005,349.9864807,-1.294296453E-006,
349.0104065,79.47011566,349.0104065,-0.008323545568,349.0104065,2.192596912E-005,349.0104065,3.940023089E-005,349.0104065,-5.02676412E-005,349.0104065,0.001161813503,349.0104065,0.001199398423,349.0104065,0.001380671863,349.0104065,0.002488935599,349.0104065,0.002629676135,349.0104065,0.002507472876,349.0104065,0.0003990860714,349.0104065,0.0004523080133,349.0104065,0.000396261923,349.0104065,0.00191215449,349.0104065,0.001874819864,349.0104065,0.001959295478,349.0104065,8.403398533E-005,349.0104065,0.0001699487475,349.0104065,4.814816748E-006,
347.9951477,79.43962097,347.9951477,0.004333721008,347.9951477,9.464941104E-005,347.9951477,4.069464921E-005,347.9951477,9.317359218E-005,347.9951477,0.001263518352,347.9951477,0.001316664508,347.9951477,0.001371297403,347.9951477,0.002705338178,347.9951477,0.002688094974,347.9951477,0.002596889157,347.9951477,0.0003933859698,347.9951477,0.0005804664106,347.9951477,0.0005626593484,347.9951477,0.001994530903,347.9951477,0.00193716737,347.9951477,0.001946268138,347.9951477,0.0001683690789,347.9951477,8.180736768E-005,347.9951477,0.0001571562607,
347.0187683,79.4021225,347.0187683,0.01073756348,347.0187683,-1.51689128E-005,347.0187683,0.0001698451524,347.0187683,-1.687732401E-005,347.0187683,0.00120331801,347.0187683,0.001357249101,347.0187683,0.001399889006,347.0187683,0.002784348326,347.0187683,0.002680463484,347.0187683,0.002676530508,347.0187683,0.0004264735617,347.0187683,0.0005019600503,347.0187683,0.0006000628346,347.0187683,0.00213451311,347.0187683,0.002072943375,347.0187683,0.002048494993,347.0187683,0.000212912506,347.0187683,0.000116191768,347.0187683,0.000126600833,
346.0032043,79.39372253,346.0032043,0.008468276821,346.0032043,0.0001025205347,346.0032043,-1.527245331E-005,346.0032043,-3.872368325E-005,346.0032043,0.001375374384,346.0032043,0.001387267956,346.0032043,0.001419833978,346.0032043,0.002852037782,346.0032043,0.002801777562,346.0032043,0.00281334552,346.0032043,0.0005185465561,346.0032043,0.0005698390887,346.0032043,0.0004963881802,346.0032043,0.002179102506,346.0032043,0.002100566868,346.0032043,0.002250418765,346.0032043,0.0001539711375,346.0032043,0.0001324010227,346.0032043,0.000195327666,
344.9874878,79.3624649,344.9874878,0.002698363503,344.9874878,-0.0001248559565,344.9874878,-5.855011477E-005,344.9874878,-0.0001013058645,344.9874878,0.00127231935,344.9874878,0.001304097823,344.9874878,0.001346628647,344.9874878,0.002799094189,344.9874878,0.002685542451,344.9874878,0.002843022346,344.9874878,0.0004581125395,344.9874878,0.0004302307498,344.9874878,0.0003577360767,344.9874878,0.002036089078,344.9874878,0.001975937746,344.9874878,0.002004621085,344.9874878,2.174475776E-005,344.9874878,-5.839481673E-005,344.9874878,-8.458710363E-005,
344.0107422,79.37137604,344.0107422,0.01097552478,344.0107422,-7.759920118E-005,344.0107422,-0.0001043079246,344.0107422,-0.0001827682427,344.0107422,0.001347096055,344.0107422,0.001339799608,344.0107422,0.00134919933,344.0107422,0.002829994541,344.0107422,0.002896805294,344.0107422,0.00290772412,344.0107422,0.0004479805648,344.0107422,0.0004093205498,344.0107422,0.0004472291039,344.0107422,0.002130324952,344.0107422,0.002070498653,344.0107422,0.002106757602,344.0107422,1.392687409E-005,344.0107422,-7.692628424E-005,344.0107422,7.077800547E-005,
342.9947815,79.39103699,342.9947815,0.005783221684,342.9947815,9.363963909E-005,342.9947815,-4.141753038E-007,342.9947815,1.910426545E-005,342.9947815,0.001485804678,342.9947815,0.001670186175,342.9947815,0.001564619015,342.9947815,0.003243139945,342.9947815,0.003084654454,342.9947815,0.003127281787,342.9947815,0.0005845619016,342.9947815,0.0005073506036,342.9947815,0.0005270473775,342.9947815,0.002353732241,342.9947815,0.002418309217,342.9947815,0.002385928296,342.9947815,8.636417624E-005,342.9947815,0.0001333332038,342.9947815,9.661717922E-005,
342.0177612,79.37620544,342.0177612,-0.0002890273754,342.0177612,-6.186305836E-005,342.0177612,-8.655404963E-005,342.0177612,-6.315716746E-005,342.0177612,0.001438871026,342.0177612,0.001347901067,342.0177612,0.001420872868,342.0177612,0.003201179206,342.0177612,0.003019743832,342.0177612,0.003089607926,342.0177612,0.0004792323743,342.0177612,0.0005372589221,342.0177612,0.0005142961745,342.0177612,0.002231918508,342.0177612,0.002306054113,342.0177612,0.002299938584,342.0177612,6.30110153E-005,342.0177612,-2.293436228E-005,342.0177612,1.252898983E-005,
341.0014954,79.373909,341.0014954,-0.006232582498,341.0014954,-9.820026025E-005,341.0014954,5.371670704E-005,341.0014954,-0.0001078793139,341.0014954,0.001475103316,341.0014954,0.001637107576,341.0014954,0.001521079801,341.0014954,0.003301041201,341.0014954,0.003179613501,341.0014954,0.00324906013,341.0014954,0.0004998349468,341.0014954,0.0004721318546,341.0014954,0.0004006147501,341.0014954,0.002372471849,341.0014954,0.002402925398,341.0014954,0.002442335943,341.0014954,8.387134585E-006,341.0014954,1.004387195E-005,341.0014954,2.174475776E-005,
339.9851379,79.34700775,339.9851379,0.01169392373,339.9851379,6.05735886E-006,339.9851379,-2.614404184E-005,339.9851379,-5.756657629E-005,339.9851379,0.001542251324,339.9851379,0.001513988129,339.9851379,0.001610682928,339.9851379,0.003378907451,339.9851379,0.003430017037,339.9851379,0.003316535149,339.9851379,0.0005590824294,339.9851379,0.0005626074853,339.9851379,0.0005250517279,339.9851379,0.002582540736,339.9851379,0.002524422482,339.9851379,0.002600040054,339.9851379,0.0001245552558,339.9851379,3.065006968E-005,339.9851379,0.0001359226007,
339.0077209,79.34798431,339.0077209,0.0262081679,339.0077209,8.147078188E-005,339.0077209,1.278785658E-005,339.0077209,-2.743826008E-005,339.0077209,0.001714364043,339.0077209,0.001682607457,339.0077209,0.00161852967,339.0077209,0.003624127014,339.0077209,0.003586122999,339.0077209,0.003387177363,339.0077209,0.0006126609514,339.0077209,0.00073868857,339.0077209,0.000637028832,339.0077209,0.002657881938,339.0077209,0.002747120801,339.0077209,0.002779867267,339.0077209,0.0001206971574,339.0077209,0.0001363110059,339.0077209,0.0002169786021,
337.9910583,79.34356689,337.9910583,0.01164995041,337.9910583,-0.000106740612,337.9910583,-3.877544805E-005,337.9910583,-3.908605504E-005,337.9910583,0.001633521868,337.9910583,0.001734687481,337.9910583,0.001743653906,337.9910583,0.003627990372,337.9910583,0.003590325126,337.9910583,0.003559266217,337.9910583,0.0005512807984,337.9910583,0.0006000109715,337.9910583,0.0006029919605,337.9910583,0.002849692712,337.9910583,0.002699790057,337.9910583,0.002799354726,337.9910583,2.844961091E-005,337.9910583,3.106327313E-006,337.9910583,9.382088319E-005,
337.0133667,79.35183716,337.0133667,-0.0005522146821,337.0133667,-8.971150237E-005,337.0133667,-5.63759786E-005,337.0133667,-0.0001000636257,337.0133667,0.001598939183,337.0133667,0.001680970308,337.0133667,0.001772036077,337.0133667,0.003781817155,337.0133667,0.003816208337,337.0133667,0.003724843729,337.0133667,0.0005074542714,337.0133667,0.0005680246977,337.0133667,0.0005016490468,337.0133667,0.002917236183,337.0133667,0.002851360245,337.0133667,0.00297960313,337.0133667,9.842960571E-005,337.0133667,0.0001135765924,337.0133667,7.559360529E-005,
335.99646,79.3684082,335.99646,0.005740677938,335.99646,7.844156789E-005,335.99646,0.0001054204549,335.99646,3.507690417E-005,335.99646,0.00174043118,335.99646,0.001842011698,335.99646,0.001837306423,335.99646,0.004112447146,335.99646,0.003993143793,335.99646,0.003959417343,335.99646,0.0006499391748,335.99646,0.0007566066342,335.99646,0.0007664864534,335.99646,0.003096021479,335.99646,0.003154502949,335.99646,0.003152521327,335.99646,0.0001993159094,335.99646,0.0001372690895,335.99646,0.00019258252,
335.0185242,79.34172821,335.0185242,0.007632034365,335.0185242,-5.394300752E-005,335.0185242,-6.766065053E-005,335.0185242,-1.30981025E-005,335.0185242,0.001855139853,335.0185242,0.001845937106,335.0185242,0.001800368074,335.0185242,0.004044116475,335.0185242,0.004044456407,335.0185242,0.003969240002,335.0185242,0.0006247669808,335.0185242,0.0006431728252,335.0185242,0.0006554611609,335.0185242,0.003129941411,335.0185242,0.003173746401,335.0185242,0.003208220238,335.0185242,8.742571663E-005,335.0185242,5.850622983E-005,335.0185242,0.0001836738957,
334.0013123,79.35386658,334.0013123,0.002331589349,334.0013123,9.690198931E-005,334.0013123,0.0001262642181,334.0013123,6.176831084E-005,334.0013123,0.001987769734,334.0013123,0.001976327738,334.0013123,0.00200620736,334.0013123,0.004445604514,334.0013123,0.004318025894,334.0013123,0.00421432266,334.0013123,0.0007743179449,334.0013123,0.0007871285779,334.0013123,0.0008228396764,334.0013123,0.003411910264,334.0013123,0.003438888351,334.0013123,0.003460179549,334.0013123,0.000183596203,334.0013123,0.0001543336693,334.0013123,0.0001704925671,
332.9840088,79.36749268,332.9840088,0.0101298932,332.9840088,-5.694875654E-006,332.9840088,-1.418527881E-005,332.9840088,1.726628398E-005,332.9840088,0.002069015987,332.9840088,0.002077157144,332.9840088,0.00200987421,332.9840088,0.004558413755,332.9840088,0.004419479053,332.9840088,0.004418485332,332.9840088,0.0007306503248,332.9840088,0.0008187679341,332.9840088,0.000737054972,332.9840088,0.003564825282,332.9840088,0.003570019035,332.9840088,0.003706828924,332.9840088,0.0001776399586,332.9840088,0.0001160364118,332.9840088,9.899922588E-005,
332.0056763,79.35095215,332.0056763,0.007676128764,332.0056763,-9.028087516E-005,332.0056763,-7.951441512E-005,332.0056763,-0.0001311185188,332.0056763,0.001997729531,332.0056763,0.002046154113,332.0056763,0.001983010909,332.0056763,0.004651419353,332.0056763,0.004545465112,332.0056763,0.004555327352,332.0056763,0.0006175084854,332.0056763,0.0006840315182,332.0056763,0.000681620324,332.0056763,0.003745391965,332.0056763,0.003688710276,332.0056763,0.003747402458,332.0056763,0.0001076730914,332.0056763,4.219617767E-005,332.0056763,9.972419502E-005,
330.9880676,79.360672,330.9880676,-0.001570162713,330.9880676,-1.801626058E-005,330.9880676,2.143411075E-005,330.9880676,4.131597234E-005,330.9880676,0.002044307534,330.9880676,0.002090058289,330.9880676,0.002137270523,330.9880676,0.004843432456,330.9880676,0.00482571125,330.9880676,0.004719400778,330.9880676,0.0007719321875,330.9880676,0.0007830312243,330.9880676,0.0008781626821,330.9880676,0.004050413612,330.9880676,0.003908793908,330.9880676,0.00392927276,330.9880676,7.510168507E-005,330.9880676,0.0002020351967,330.9880676,0.0001946802222,
330.009491,79.34253693,330.009491,0.007723001763,330.009491,-2.226136166E-005,330.009491,-1.506537228E-005,330.009491,-3.442697198E-005,330.009491,0.002049847273,330.009491,0.002175356261,330.009491,0.002184305806,330.009491,0.004907359369,330.009491,0.004895055201,330.009491,0.004846547265,330.009491,0.0007961533265,330.009491,0.0007278759149,330.009491,0.0007648786996,330.009491,0.004029458854,330.009491,0.004023502115,330.009491,0.004120783415,330.009491,1.004387195E-005,330.009491,5.040290489E-005,330.009491,5.190446973E-005,
328.9916382,79.34986115,328.9916382,0.01543632522,328.9916382,-6.326069706E-005,328.9916382,-4.938761776E-005,328.9916382,2.692224189E-005,328.9916382,0.002235925524,328.9916382,0.002266161377,328.9916382,0.002175382338,328.9916382,0.005223835353,328.9916382,0.005194310099,328.9916382,0.005064494908,328.9916382,0.0007770148804,328.9916382,0.0008642080938,328.9916382,0.0008636374841,328.9916382,0.004381666426,328.9916382,0.004272196908,328.9916382,0.004372122698,328.9916382,0.0001273258531,328.9916382,0.0001862117933,328.9916382,0.0002478770912,
328.0127869,79.32252502,328.0127869,0.007985344157,328.0127869,-0.0001444714435,328.0127869,-8.267191151E-005,328.0127869,-0.0001073617241,328.0127869,0.002234104322,328.0127869,0.002205223544,328.0127869,0.00223537907,328.0127869,0.005267092492,328.0127869,0.005363971461,328.0127869,0.005192764103,328.0127869,0.0006655979669,328.0127869,0.0007494497113,328.0127869,0.0007562176324,328.0127869,0.00440180162,328.0127869,0.004346210975,328.0127869,0.00442329701,328.0127869,1.726628398E-005,328.0127869,9.344935279E-006,328.0127869,0.0001493100426,
326.9946899,79.32509613,326.9946899,0.008217569441,326.9946899,-9.474160834E-006,326.9946899,-3.194210876E-005,326.9946899,8.645999515E-006,326.9946899,0.002428643405,326.9946899,0.00240321178,326.9946899,0.002388531342,326.9946899,0.005742732435,326.9946899,0.005586164538,326.9946899,0.005483101588,326.9946899,0.000838997541,326.9946899,0.0008206611383,326.9946899,0.0008383491659,326.9946899,0.004619447514,326.9946899,0.004678134341,326.9946899,0.004681666847,326.9946899,0.0001026241007,326.9946899,7.996911881E-005,326.9946899,0.0001626202138,
326.0155945,79.31412506,326.0155945,0.01243505534,326.0155945,-6.786770246E-005,326.0155945,-5.342535223E-005,326.0155945,7.248131624E-006,326.0155945,0.002380592516,326.0155945,0.002411411144,326.0155945,0.002443559468,326.0155945,0.005790107418,326.0155945,0.005803512875,326.0155945,0.005687153433,326.0155945,0.0008122064755,326.0155945,0.0008004842675,326.0155945,0.0007916149916,326.0155945,0.004705871455,326.0155945,0.004757059272,326.0155945,0.004757975228,326.0155945,3.849414134E-005,326.0155945,0.0001445713133,326.0155945,0.0001222507417,
324.9972229,79.26872253,324.9972229,0.005804862361,324.9972229,3.474035839E-005,324.9972229,-5.704892828E-005,324.9972229,-5.383947791E-005,324.9972229,0.002590509132,324.9972229,0.002521766583,324.9972229,0.00247930293,324.9972229,0.006025169976,324.9972229,0.006091476418,324.9972229,0.006002256181,324.9972229,0.0008105207235,324.9972229,0.0009166828822,324.9972229,0.000899303006,324.9972229,0.004997009411,324.9972229,0.004947181325,324.9972229,0.004870133009,324.9972229,9.542616317E-005,324.9972229,4.154896669E-005,324.9972229,0.0001004232836,
324.0178833,79.29022217,324.0178833,0.008585703559,324.0178833,1.509178219E-005,324.0178833,5.071357373E-005,324.0178833,-4.053553494E-005,324.0178833,0.002612279728,324.0178833,0.002581238514,324.0178833,0.002686323831,324.0178833,0.006302958354,324.0178833,0.006319216453,324.0178833,0.006203506608,324.0178833,0.0007749662036,324.0178833,0.0009481240995,324.0178833,0.000936605793,324.0178833,0.005113262683,324.0178833,0.005125678144,324.0178833,0.005059230607,324.0178833,0.0001267562038,324.0178833,8.312780119E-005,324.0178833,0.0001773550903,
322.9992371,79.28184509,322.9992371,0.01403244119,322.9992371,-1.201092346E-005,322.9992371,-1.993173828E-005,322.9992371,3.129726247E-005,322.9992371,0.002793232212,322.9992371,0.00275157555,322.9992371,0.002700701822,322.9992371,0.006584682502,322.9992371,0.006652993616,322.9992371,0.006460599601,322.9992371,0.0008056710358,322.9992371,0.0008314761799,322.9992371,0.0009252174641,322.9992371,0.005227215122,322.9992371,0.005217259284,322.9992371,0.005146135576,322.9992371,6.541876792E-005,322.9992371,8.877205983E-005,322.9992371,0.000148559091,
321.9804688,79.24515533,321.9804688,0.009278974496,321.9804688,6.09916242E-005,321.9804688,-2.127774496E-005,321.9804688,4.846123556E-005,321.9804688,0.002822099952,321.9804688,0.002804826014,321.9804688,0.00283984351,321.9804688,0.006947754882,321.9804688,0.006898412481,321.9804688,0.006729175802,321.9804688,0.000841694884,321.9804688,0.0008411502349,321.9804688,0.0008596430998,321.9804688,0.005268795416,321.9804688,0.005370261148,321.9804688,0.005349872168,321.9804688,1.969966797E-005,321.9804688,0.0001426810049,321.9804688,0.0001310027583,
321.0007629,79.21874237,321.0007629,0.009226751514,321.0007629,1.760249461E-006,321.0007629,-3.862014637E-005,321.0007629,4.763044217E-006,321.0007629,0.00289954152,321.0007629,0.002963573905,321.0007629,0.002861392219,321.0007629,0.007141917478,321.0007629,0.00716457516,321.0007629,0.007027803455,321.0007629,0.0009393296787,321.0007629,0.0009763764683,321.0007629,0.001010416658,321.0007629,0.005501740612,321.0007629,0.005478383042,321.0007629,0.00551193906,321.0007629,0.0001311581145,321.0007629,0.0001351457759,321.0007629,0.0002112290822,
319.9817505,79.17380524,319.9817505,0.02131278813,319.9817505,4.046165486E-005,319.9817505,3.313416528E-006,319.9817505,-0.0001277025876,319.9817505,0.002954790834,319.9817505,0.003036348615,319.9817505,0.002954035066,319.9817505,0.007350489032,319.9817505,0.007406491786,319.9817505,0.0073158429,319.9817505,0.0009988447418,319.9817505,0.00087912241,319.9817505,0.0009969766252,319.9817505,0.005522950087,319.9817505,0.005606617313,319.9817505,0.005563484039,319.9817505,5.814377801E-005,319.9817505,0.0001093819883,319.9817505,0.0001010964697,
319.0018005,79.16252136,319.0018005,0.003057332709,319.0018005,-3.354691944E-005,319.0018005,-2.308966941E-005,319.0018005,-7.345816266E-005,319.0018005,0.002987813437,319.0018005,0.003021959448,319.0018005,0.003081004601,319.0018005,0.007622171659,319.0018005,0.007646830752,319.0018005,0.007548993453,319.0018005,0.0009262550739,319.0018005,0.0009617182077,319.0018005,0.0009718621732,319.0018005,0.005611599889,319.0018005,0.005710443947,319.0018005,0.005647526123,319.0018005,7.468744298E-005,319.0018005,8.587224875E-005,319.0018005,8.123776934E-005,
317.9824829,79.12838745,317.9824829,0.00503793126,317.9824829,5.558073099E-005,317.9824829,-2.707587919E-005,317.9824829,-3.831106369E-006,317.9824829,0.003169235308,317.9824829,0.003200136125,317.9824829,0.003173329402,317.9824829,0.008037872612,317.9824829,0.008132971823,317.9824829,0.007844284177,317.9824829,0.001002087956,317.9824829,0.001079205656,317.9824829,0.001049000421,317.9824829,0.005866505671,317.9824829,0.005854279269,317.9824829,0.005822979379,317.9824829,0.0001621799893,317.9824829,0.000155188216,317.9824829,0.0001757495047,
317.0023193,79.06118011,317.0023193,0.006289011799,317.0023193,-3.624020337E-006,317.0023193,-5.963717558E-005,317.0023193,-8.153314411E-005,317.0023193,0.003268568544,317.0023193,0.003272480797,317.0023193,0.003113776213,317.0023193,0.008199257776,317.0023193,0.008368778042,317.0023193,0.008200339042,317.0023193,0.000999493408,317.0023193,0.001028501545,317.0023193,0.001031848718,317.0023193,0.005885502789,317.0023193,0.005996875931,317.0023193,0.00591895869,317.0023193,8.566511679E-005,317.0023193,0.0001279214048,317.0023193,0.0001173051642,
315.9827881,78.97129822,315.9827881,0.009065537713,315.9827881,7.222245131E-006,315.9827881,1.299495034E-005,315.9827881,-1.775741111E-005,315.9827881,0.003320708638,315.9827881,0.003281140001,315.9827881,0.003324099584,315.9827881,0.008621057495,315.9827881,0.008663201705,315.9827881,0.008510038257,315.9827881,0.001104170573,315.9827881,0.001150860568,315.9827881,0.001077233348,315.9827881,0.00604372751,315.9827881,0.006020524073,315.9827881,0.005973648746,315.9827881,0.000160315496,315.9827881,0.0001402987255,315.9827881,0.0001020285854,
315.0023499,78.93574524,315.0023499,0.006412379909,315.0023499,-1.915519351E-005,315.0023499,-2.78524094E-005,315.0023499,-2.816302003E-005,315.0023499,0.003355350578,315.0023499,0.003407918382,315.0023499,0.003404213581,315.0023499,0.008817607537,315.0023499,0.008937899955,315.0023499,0.008757354692,315.0023499,0.001008548541,315.0023499,0.001093556406,315.0023499,0.001093426603,315.0023499,0.006108750124,315.0023499,0.00615619123,315.0023499,0.00609444268,315.0023499,9.93099311E-005,315.0023499,0.0001028830229,315.0023499,0.000116139985,
313.9825439,78.92615509,313.9825439,0.00404563453,313.9825439,-1.138967673E-005,313.9825439,2.886381299E-005,313.9825439,-1.330518353E-005,313.9825439,0.003559083445,313.9825439,0.003419424174,313.9825439,0.003478314728,313.9825439,0.009246776812,313.9825439,0.009333889,313.9825439,0.009075327776,313.9825439,0.001073340885,313.9825439,0.001083695097,313.9825439,0.001155739999,313.9825439,0.006217659917,313.9825439,0.006296865176,313.9825439,0.006261278875,313.9825439,5.568428605E-005,313.9825439,0.0001315465197,313.9825439,0.0001259793935,
313.0018616,78.81912231,313.0018616,0.01436903514,313.0018616,-4.214031287E-005,313.0018616,-2.935369594E-005,313.0018616,-0.0001101049493,313.0018616,0.00355190644,313.0018616,0.003582077334,313.0018616,0.003624257632,313.0018616,0.009487925097,313.0018616,0.009688812308,313.0018616,0.009466944262,313.0018616,0.001098746667,313.0018616,0.001152833109,313.0018616,0.001122467103,313.0018616,0.006358143408,313.0018616,0.006354360841,313.0018616,0.006365314592,313.0018616,0.0001265749452,313.0018616,8.475893264E-005,313.0018616,0.0002018539089,
